Encounter_number,Range_ft,Camera_number,Camera_Confidence_level,Preprocess_time_ms,Inference_time_ms,Postprocess_time_ms
encounter_13596,592.438386931711,5,0.8548343181610107,2.4203062057495117,11.355996131896973,1.1115074157714844
encounter_13627,957.8119818247209,3,0,0,0,0
encounter_13646,413.6260421199033,5,0,0,0,0
encounter_13652,1299.011186794666,2,0,0,0,0
encounter_13657,715.9658381439755,4,0,0,0,0
encounter_13662,1149.8268334178754,1,0,0,0,0
encounter_13668,264.5835777414937,4,0.902239203453064,2.1080970764160156,11.04128360748291,1.0313987731933594
encounter_13684,412.4503426652605,2,0.7400257587432861,2.192854881286621,10.709166526794434,1.0985136032104492
encounter_13689,1682.2745301207267,3,0.3471222221851349,2.2264719009399414,10.39743423461914,0.6309747695922852
encounter_13718,851.2562809434131,5,0,0,0,0
encounter_13724,954.9440897618134,1,0.8820992708206177,2.12860107421875,10.493159294128418,1.2465715408325195
encounter_13726,495.55789070986066,4,0,0,0,0
encounter_13742,1139.9522956873543,3,0.6560725569725037,2.153635025024414,14.757871627807617,1.1044740676879883
encounter_13748,671.9347164636434,5,0.8061349391937256,2.5196075439453125,10.38503646850586,0.7070302963256836
encounter_13749,1288.5424659998882,2,0.7646397352218628,2.142190933227539,11.343002319335938,0.6268024444580078
encounter_13750,746.5478629108868,4,0.8574323654174805,2.2181272506713867,14.736294746398926,0.6642341613769531
encounter_13770,927.3031267980913,5,0.8575895428657532,2.413034439086914,10.788679122924805,0.6787776947021484
encounter_13772,493.9899723314258,2,0.8886435627937317,2.172231674194336,10.770916938781738,1.3093948364257812
encounter_13825,293.47814186408056,5,0,0,0,0
encounter_13828,1207.2699703364922,4,0,0,0,0
encounter_13830,484.22833405836633,1,0.8367296457290649,2.1523237228393555,10.228753089904785,0.6527900695800781
encounter_13848,941.1308306187929,5,0.7431230545043945,2.452254295349121,10.873079299926758,0.8280277252197266
encounter_13862,1350.1319361311585,2,0,0,0,0
encounter_13867,1351.606854349179,4,0,0,0,0
encounter_13894,1850.6725382892002,5,0.5575008988380432,2.1201372146606445,10.81550121307373,0.7382631301879883
encounter_13902,602.3443755754341,3,0.8676219582557678,2.3446083068847656,11.15715503692627,0.7433891296386719
encounter_13955,1044.4964514243795,5,0,0,0,0
encounter_13967,1318.0956541486205,1,0,0,0,0
encounter_13980,987.1796697057505,3,0.7270248532295227,2.1982192993164062,10.970830917358398,0.8116960525512695
encounter_13990,792.1982193447025,4,0,0,0,0
encounter_13992,131.22876361505632,5,0,0,0,0
encounter_13993,396.9065454974537,3,0,0,0,0
encounter_14055,1389.690542422311,2,0,0,0,0
encounter_14057,702.0627854010065,4,0,0,0,0
encounter_14060,1138.3272675091118,2,0.4431760311126709,2.2324323654174805,12.443780899047852,0.985264778137207
encounter_14064,701.1251047919205,4,0,0,0,0
encounter_14065,1145.7770046303851,4,0,0,0,0
encounter_14073,773.8765304732817,5,0.8812927603721619,2.230525016784668,12.752056121826172,3.814578056335449
encounter_14094,1141.9581757666056,5,0.2691496014595032,2.1239519119262695,10.828256607055664,0.7668733596801758
encounter_14119,1307.8628077646833,1,0,0,0,0
encounter_14133,732.2673233953411,2,0.8648024797439575,2.2742748260498047,10.53321361541748,0.6926059722900391
encounter_14169,1120.8205005731013,2,0.49825024604797363,2.1790266036987305,15.398025512695312,0.9973049163818359
encounter_14176,1115.7272120857251,4,0,0,0,0
encounter_14193,855.6127937581167,4,0,0,0,0
encounter_14225,602.0183028795212,2,0,0,0,0
encounter_14226,1332.0759152150956,3,0,0,0,0
encounter_14227,929.3745905948807,5,0.4592660367488861,2.146124839782715,15.210151672363281,1.0470151901245117
encounter_14247,302.0307674934019,5,0.895470380783081,2.613544464111328,12.570977210998535,2.3314952850341797
encounter_14248,1348.7781009143912,2,0.680199146270752,2.687811851501465,10.55908203125,0.7340908050537109
encounter_14281,392.77475308521485,1,0,0,0,0
encounter_14282,486.6883065037737,5,0,0,0,0
encounter_14284,1155.667147939061,4,0,0,0,0
encounter_14288,464.63166460968785,2,0.8784419894218445,2.3190975189208984,12.440204620361328,0.9766817092895508
encounter_14290,1471.9102572058332,2,0,0,0,0
encounter_14304,1194.8906087921773,2,0.3602619469165802,2.15756893157959,12.394428253173828,1.0563135147094727
encounter_14305,684.1912996730172,5,0.8488399386405945,2.1467208862304688,10.510087013244629,0.805974006652832
encounter_14313,933.9041054470769,5,0.8660367131233215,2.1572113037109375,15.066981315612793,1.0553598403930664
encounter_14316,1172.1167575035427,2,0,0,0,0
encounter_14318,873.7523162102702,2,0,0,0,0
encounter_14319,1451.4398050250643,4,0,0,0,0
encounter_14334,883.4791477187443,2,0,0,0,0
encounter_14335,965.61440242893,5,0.8059486150741577,2.232193946838379,11.294722557067871,0.9390115737915039
encounter_14359,958.1874118978404,2,0.7658679485321045,2.2041797637939453,10.532736778259277,0.7213354110717773
encounter_14368,1313.232362504869,4,0,0,0,0
encounter_14404,1366.5288019745149,5,0.28248488903045654,2.3779869079589844,10.619401931762695,1.1392831802368164
encounter_14412,463.37161205524876,4,0,0,0,0
encounter_14413,1228.5795014581458,5,0,0,0,0
encounter_14491,771.9800606589185,5,0,0,0,0
encounter_14501,1322.9989061135495,5,0,0,0,0
encounter_14548,741.5287687014909,5,0,0,0,0
encounter_14560,724.9848187287821,4,0,0,0,0
encounter_14584,2589.5755291327,2,0,0,0,0
encounter_14595,983.4237229470186,5,0.7586615085601807,2.183198928833008,11.793971061706543,4.35030460357666
encounter_14639,457.1654323828235,4,0.8322046399116516,2.583026885986328,15.16115665435791,1.0104179382324219
encounter_14642,1546.1430874251328,1,0,0,0,0
encounter_14653,901.4067707824788,2,0,0,0,0
encounter_14673,736.2785167952876,5,0.7039230465888977,2.141594886779785,10.443449020385742,0.7619857788085938
encounter_14680,420.1682299317882,3,0,0,0,0
encounter_14693,910.1228995583492,5,0.8451671600341797,2.119302749633789,11.081576347351074,0.6251335144042969
encounter_14716,1375.907415061475,5,0.4821769595146179,2.3511648178100586,12.087702751159668,3.329157829284668
encounter_14728,730.2578474417677,1,0.7970742583274841,2.14540958404541,15.471816062927246,0.9984970092773438
encounter_14737,1431.5939588345466,2,0.3909083306789398,2.216339111328125,14.91856575012207,0.7666349411010742
encounter_14740,1364.8538841846375,3,0.47318053245544434,2.241849899291992,15.329957008361816,1.1591911315917969
encounter_14751,459.2646564016017,1,0,0,0,0
encounter_14752,738.0852634683508,1,0,0,0,0
encounter_14760,1562.7404535195712,1,0.6138936281204224,2.121090888977051,10.275125503540039,0.7585287094116211
encounter_14762,1385.447568633993,2,0.27267640829086304,2.17282772064209,10.533809661865234,0.84686279296875
encounter_14776,905.7843495313093,2,0.5815389156341553,2.1436214447021484,11.730074882507324,0.9452104568481445
encounter_14794,911.391178556955,3,0.7566389441490173,2.1638870239257812,14.704108238220215,0.741124153137207
encounter_14830,1205.1678126621998,4,0,0,0,0
encounter_14840,1072.3617560852592,5,0.7494938373565674,2.1752119064331055,10.930776596069336,0.7636547088623047
encounter_14846,1343.943597904072,2,0.6255831122398376,2.187490463256836,15.247702598571777,1.1522769927978516
encounter_14849,449.1515009711386,4,0,0,0,0
encounter_14875,1415.2522926033669,5,0.7338972091674805,2.1779537200927734,15.4341459274292,1.0377168655395508
encounter_14877,1177.5720060748897,3,0.7614912390708923,2.432584762573242,14.995098114013672,1.3322830200195312
encounter_14884,503.13844646548324,5,0.8983592987060547,2.2192001342773438,12.38548755645752,3.911733627319336
encounter_14910,299.70448557935066,5,0,0,0,0
encounter_14913,1194.970655460802,2,0,0,0,0
encounter_14932,534.4453045535762,4,0,0,0,0
encounter_14945,668.9974488371215,3,0,0,0,0
encounter_14987,1074.7884048039032,3,0.4168798327445984,2.1364688873291016,10.3379487991333,0.6616115570068359
encounter_14997,858.5795181052493,2,0,0,0,0
encounter_15000,1509.3918424537212,5,0.7418619990348816,2.250194549560547,11.136293411254883,0.844120979309082
encounter_15001,1436.0813802505913,2,0,0,0,0
encounter_15010,1179.489596423752,2,0.8033496737480164,2.2268295288085938,10.81991195678711,1.038670539855957
encounter_15013,1198.9154916771843,4,0.8006020188331604,2.1300315856933594,10.735034942626953,0.8112192153930664
encounter_15050,677.7703215411398,5,0,0,0,0
encounter_15052,1311.5143413298456,3,0,0,0,0
encounter_15058,1403.730424201802,2,0,0,0,0
encounter_15066,570.5704426592099,2,0.8723718523979187,2.1674633026123047,15.584111213684082,1.0809898376464844
encounter_15070,1487.3056089884378,5,0,0,0,0
encounter_15083,902.2371318130573,2,0,0,0,0
encounter_15096,485.8776340985374,2,0,0,0,0
encounter_15111,1368.6992715714425,2,0,0,0,0
encounter_15115,1362.120859138531,5,0.8221781253814697,2.265810966491699,14.772772789001465,1.0395050048828125
encounter_15132,482.5618443144691,2,0.8620147705078125,2.1822452545166016,10.584592819213867,0.643610954284668
encounter_15157,1261.8833175268073,2,0.7953919172286987,2.098202705383301,11.330127716064453,1.008749008178711
encounter_15161,812.5883733149208,2,0.8160346150398254,2.244114875793457,15.360474586486816,0.8252859115600586
encounter_15195,561.2744916388891,3,0.7544578909873962,2.2290945053100586,14.987587928771973,0.9608268737792969
encounter_15196,453.9024135046246,5,0,0,0,0
encounter_15198,749.9717072625141,5,0.8664672374725342,2.300739288330078,15.01619815826416,0.8538961410522461
encounter_15199,406.86088870719516,5,0.8872936367988586,2.1944046020507812,11.730194091796875,1.4444589614868164
encounter_15202,655.4228652152232,3,0,0,0,0
encounter_15219,1332.6532771619734,5,0,0,0,0
encounter_15250,419.90421536449014,3,0,0,0,0
encounter_15261,650.2831486314637,5,0.8558419942855835,2.2749900817871094,11.823058128356934,0.7777214050292969
encounter_15301,92.30323096933178,1,0,0,0,0
encounter_15316,945.7128449393824,2,0,0,0,0
encounter_15337,638.0752204234498,1,0.8466901183128357,2.254009246826172,11.037707328796387,0.7762908935546875
encounter_15343,1567.1800871565997,2,0,0,0,0
encounter_15351,1360.359907765544,2,0,0,0,0
encounter_15399,1404.7889978005608,3,0.4135141670703888,2.1349191665649414,15.679001808166504,1.0247230529785156
encounter_15411,1279.4553739137234,5,0,0,0,0
encounter_15423,764.6652687026705,2,0.8267828226089478,2.139568328857422,11.570215225219727,0.6048679351806641
encounter_15427,1657.516005981161,5,0,0,0,0
encounter_15432,665.1122291336909,1,0.8798498511314392,2.120375633239746,10.612726211547852,1.210331916809082
encounter_15435,998.7761090084518,2,0.765783965587616,2.179265022277832,12.309670448303223,0.9553432464599609
encounter_15465,829.273992676176,2,0.8476654291152954,2.219557762145996,11.673569679260254,0.7183551788330078
encounter_15541,1261.797716545955,1,0,0,0,0
encounter_15542,1230.6485231034,2,0.7189362049102783,2.2437572479248047,15.42651653289795,0.9012222290039062
encounter_15550,187.50138963374846,4,0,0,0,0
encounter_15568,1075.833024035164,4,0,0,0,0
encounter_15583,623.7280095213847,5,0.6708424687385559,2.425551414489746,10.744690895080566,0.7207393646240234
encounter_15666,522.6768894516592,5,0.8657010197639465,2.1222829818725586,15.205860137939453,1.04522705078125
encounter_15671,113.90733961515771,5,0,0,0,0
encounter_15672,1659.068568629438,3,0,0,0,0
encounter_15673,1476.620595820774,2,0,0,0,0
encounter_15682,607.8054531674015,3,0.8793244361877441,2.167820930480957,10.906696319580078,0.6271600723266602
encounter_15699,462.6804631403993,2,0.8617002367973328,2.2525787353515625,14.896988868713379,1.131296157836914
encounter_15707,736.4990807309679,3,0.6405556797981262,2.3175477981567383,14.81008529663086,1.1911392211914062
encounter_15709,345.33910134702336,2,0,0,0,0
encounter_15726,1106.3101125369508,4,0,0,0,0
encounter_15732,1377.385280792173,5,0,0,0,0
encounter_15746,462.20743989213435,2,0.8659241199493408,2.3282766342163086,15.336036682128906,0.9418725967407227
encounter_15749,540.8541233789244,3,0,0,0,0
encounter_15764,514.6911739852185,5,0,0,0,0
encounter_15792,785.354100194831,3,0.7872264385223389,2.3218393325805664,15.295624732971191,1.104116439819336
encounter_15812,1159.1322732721408,5,0.7014820575714111,2.163529396057129,11.455535888671875,1.0128021240234375
encounter_15831,118.33190357356165,1,0.9470072388648987,2.5005340576171875,15.064716339111328,1.206517219543457
encounter_15848,620.8594405192314,1,0,0,0,0
encounter_15859,1362.825562785427,2,0,0,0,0
encounter_15891,931.7999432943416,2,0.8004476428031921,2.1381378173828125,13.479351997375488,2.2470951080322266
encounter_15909,1232.9291855299048,1,0,0,0,0
encounter_15925,868.3460065899783,3,0.775410532951355,2.1947622299194336,10.546565055847168,0.7171630859375
encounter_15947,281.9072004964146,5,0.9198435544967651,2.1876096725463867,11.04116439819336,0.6330013275146484
encounter_15948,895.8180327748216,3,0.6504263281822205,2.2995471954345703,15.094995498657227,0.8605718612670898
encounter_15951,1504.6387037012796,4,0.8835317492485046,2.158522605895996,11.444687843322754,0.7359981536865234
encounter_16060,380.96567013221625,5,0,0,0,0
encounter_16070,1308.0173272381835,2,0.3625285029411316,2.15756893157959,14.923691749572754,0.8400678634643555
encounter_16092,1318.2337563017813,2,0,0,0,0
encounter_16098,215.62054910402378,1,0.9373464584350586,2.1518468856811523,11.710047721862793,0.7259845733642578
encounter_16102,1437.0701456352792,2,0.5120497345924377,2.134084701538086,10.71178913116455,0.7864236831665039
encounter_16114,481.9132920970552,5,0.8987886905670166,2.0939111709594727,14.084100723266602,1.0309219360351562
encounter_16134,1483.1970000772412,2,0,0,0,0
encounter_16135,179.9845137109793,3,0,0,0,0
encounter_16136,527.9416139166788,1,0.8690888285636902,2.220273017883301,15.100479125976562,0.9207725524902344
encounter_16138,301.6109933295066,1,0.9213367700576782,2.173900604248047,15.036225318908691,0.9871721267700195
encounter_16156,1051.9313021720977,4,0,0,0,0
encounter_16159,566.5531011311662,2,0,0,0,0
encounter_16227,792.031294358204,5,0,0,0,0
encounter_16237,846.0002462025735,1,0,0,0,0
encounter_16240,1297.3236880985917,3,0,0,0,0
encounter_16259,875.1362308786487,2,0.8209906816482544,2.1070241928100586,10.506033897399902,0.780940055847168
encounter_16266,371.26522131449826,3,0.8636288046836853,2.155780792236328,14.894962310791016,1.122593879699707
encounter_16271,1358.7517552627387,2,0,0,0,0
encounter_16293,1310.2554710814372,1,0,0,0,0
encounter_16328,944.1494820266244,3,0,0,0,0
encounter_16333,877.5045397412173,1,0.8072581887245178,2.265453338623047,10.370731353759766,0.6349086761474609
encounter_16340,940.0714109536615,4,0,0,0,0
encounter_16346,1650.8791448969016,3,0,0,0,0
encounter_16362,1393.3428455247183,5,0.7134737372398376,2.230525016784668,10.714292526245117,0.7444620132446289
encounter_16375,508.1538715528674,1,0,0,0,0
encounter_16378,703.0416524005497,3,0,0,0,0
encounter_16418,1361.5853309507777,5,0.6844603419303894,2.1795034408569336,15.314459800720215,1.0793209075927734
encounter_16424,433.4743900495963,5,0.8063061237335205,2.0989179611206055,11.574268341064453,0.7379055023193359
encounter_16439,461.3270226443051,2,0.8492744565010071,2.319455146789551,11.31904125213623,0.8242130279541016
encounter_16444,452.44081203257036,5,0,0,0,0
encounter_16447,1302.8166660902737,1,0.7728708386421204,2.170085906982422,14.842629432678223,1.1167526245117188
encounter_16477,520.036218059285,5,0,0,0,0
encounter_16478,809.329370003142,4,0.8355544209480286,2.1735429763793945,15.249490737915039,1.0350942611694336
encounter_16486,272.90954416221183,1,0.9038811326026917,2.3343563079833984,10.462522506713867,0.9658336639404297
encounter_16490,867.4983870554191,3,0.5790022015571594,2.281308174133301,10.727882385253906,0.6335973739624023
encounter_16506,674.6614116872815,5,0.8135172128677368,2.195119857788086,12.407302856445312,1.0936260223388672
encounter_16538,1419.086189505825,2,0,0,0,0
encounter_16567,509.89270896523885,4,0,0,0,0
encounter_16568,584.6224057520591,4,0,0,0,0
encounter_16570,637.8892032812548,2,0,0,0,0
encounter_16612,559.7518790810383,1,0,0,0,0
encounter_16617,1002.7493852526536,2,0,0,0,0
encounter_16622,1304.05904101023,5,0.3692137897014618,2.5281906127929688,14.879226684570312,0.9435415267944336
encounter_16628,392.2927461193515,4,0,0,0,0
encounter_16645,1496.8887542058396,1,0,0,0,0
encounter_16648,504.17779139735717,3,0.8597018718719482,2.170562744140625,11.723995208740234,1.384735107421875
encounter_16679,521.1591756500482,3,0.6182374358177185,2.3331642150878906,12.014508247375488,0.6365776062011719
encounter_16695,761.6004049026087,3,0,0,0,0
encounter_16707,980.7456514742767,2,0.7847488522529602,2.096891403198242,15.069842338562012,1.0672807693481445
encounter_16712,1012.9966650621508,2,0,0,0,0
encounter_16723,489.1218340434536,5,0,0,0,0
encounter_16724,1148.1180910853388,2,0,0,0,0
encounter_16743,972.6550245611854,3,0,0,0,0
encounter_16746,336.1331246815686,2,0,0,0,0
encounter_16754,288.88041974733227,5,0,0,0,0
encounter_16758,302.1884903309697,4,0,0,0,0
encounter_16766,1201.8241801607046,2,0.7789008617401123,2.231717109680176,10.547757148742676,0.6868839263916016
encounter_16771,926.7322837585083,4,0,0,0,0
encounter_16775,602.4381598780633,5,0.8332924246788025,2.255558967590332,11.548995971679688,1.0176897048950195
encounter_16790,692.8663992068114,2,0,0,0,0
encounter_16794,1275.7555570044553,5,0,0,0,0
encounter_16808,1283.4708936815557,1,0.6073079705238342,2.173900604248047,14.912009239196777,0.9377002716064453
encounter_16837,666.752560097886,3,0,0,0,0
encounter_16848,322.0497627431813,2,0.8647460341453552,2.2460222244262695,12.371301651000977,1.044154167175293
encounter_16855,953.5275945213195,4,0.6273982524871826,2.2264719009399414,10.564923286437988,0.8161067962646484
encounter_16875,1508.0599789189548,2,0.6957013607025146,2.2069215774536133,15.015244483947754,1.0802745819091797
encounter_16886,964.4088023692434,1,0.6409793496131897,2.111673355102539,15.573740005493164,0.9779930114746094
encounter_16908,1330.920151045576,4,0,0,0,0
encounter_16923,396.6493874883324,2,0,0,0,0
encounter_16949,439.6850999034699,5,0.904090940952301,2.267122268676758,12.23456859588623,0.8426904678344727
encounter_16963,1252.2202108072145,5,0.32389822602272034,2.230048179626465,10.971665382385254,0.6570816040039062
encounter_16965,1097.0691969906775,5,0.556728184223175,2.324342727661133,12.017250061035156,0.7340908050537109
encounter_16966,439.1242968719419,5,0,0,0,0
encounter_16998,1093.7053894071971,2,0.4362748861312866,2.314925193786621,10.272741317749023,0.792384147644043
encounter_17021,662.4084797271969,3,0.7596217393875122,2.3310184478759766,10.77282428741455,1.3147592544555664
encounter_17046,1303.0379506161808,4,0.46325358748435974,2.324342727661133,15.164375305175781,1.1446475982666016
encounter_17070,987.5310764198119,3,0,0,0,0
encounter_17072,1372.236243474297,4,0,0,0,0
encounter_17085,1147.3363322929565,5,0.6891965270042419,2.165675163269043,11.990189552307129,0.6748437881469727
encounter_17088,1314.3862183486826,1,0,0,0,0
encounter_17091,691.8909036853323,1,0,0,0,0
encounter_17102,692.5558423075303,5,0,0,0,0
encounter_17129,253.03787890119008,1,0.8410670757293701,2.17592716217041,10.315895080566406,0.7903575897216797
encounter_17149,410.43077741531965,4,0.9226340055465698,2.2356510162353516,11.354804039001465,0.962376594543457
encounter_17168,1479.6062126392653,2,0,0,0,0
encounter_17175,1062.3564081886827,3,0,0,0,0
encounter_17177,710.22731942426,1,0.6944584846496582,2.4166107177734375,14.941692352294922,1.059412956237793
encounter_17201,411.0588813793763,5,0,0,0,0
encounter_17229,810.8505653586002,2,0,0,0,0
encounter_17254,1000.2773453201903,5,0.7654596567153931,2.5119781494140625,12.047410011291504,0.8591413497924805
encounter_17257,652.6557312017989,5,0.8819938898086548,2.159237861633301,12.293457984924316,0.9635686874389648
encounter_17267,756.5002743098081,2,0.6072549819946289,2.19881534576416,12.416481971740723,0.7231235504150391
encounter_17288,511.88422550878244,5,0.8737086057662964,2.20334529876709,12.22240924835205,0.880122184753418
encounter_17303,689.2625686348119,5,0,0,0,0
encounter_17308,789.0350545943562,2,0,0,0,0
encounter_17316,1173.1216100232054,2,0,0,0,0
encounter_17324,761.5220228082618,2,0.7278072834014893,2.1730661392211914,10.76972484588623,0.7668733596801758
encounter_17341,730.1825491805937,4,0,0,0,0
encounter_17363,1063.9496431554887,2,0,0,0,0
encounter_17380,516.0246662549224,4,0,0,0,0
encounter_17388,954.831263058617,5,0,0,0,0
encounter_17392,962.510475486654,4,0.8566707968711853,2.331256866455078,12.427687644958496,2.527594566345215
encounter_17397,841.6496672042887,5,0.8237487077713013,2.31170654296875,10.519146919250488,0.8126497268676758
encounter_17407,707.2776057003967,4,0.8880167007446289,2.2335052490234375,12.41445541381836,1.1129379272460938
encounter_17410,837.9254113257746,3,0.2646704316139221,2.1239519119262695,12.153029441833496,0.934600830078125
encounter_17411,624.3971949040214,5,0,0,0,0
encounter_17442,961.5854760213252,4,0.8034659624099731,2.2264719009399414,11.32655143737793,1.0811090469360352
encounter_17447,797.8540982328806,1,0.843608021736145,2.342343330383301,10.380268096923828,0.6608963012695312
encounter_17457,881.1640040184406,3,0,0,0,0
encounter_17462,1147.8376939158068,3,0,0,0,0
encounter_17466,585.0042406373245,3,0.8185278177261353,2.335071563720703,12.137413024902344,1.0046958923339844
encounter_17469,959.6938113484882,2,0.7330392599105835,2.156853675842285,11.072278022766113,0.7991790771484375
encounter_17471,1114.7247557421329,3,0.7412043213844299,2.24459171295166,15.02382755279541,1.1267662048339844
encounter_17491,825.9488333836471,2,0.7939080595970154,2.1740198135375977,10.431289672851562,0.7085800170898438
encounter_17508,837.7065050199549,5,0.7821828722953796,2.383708953857422,10.61105728149414,1.0651350021362305
encounter_17511,1267.6709488156118,3,0,0,0,0
encounter_17517,879.5494552974358,1,0.7531600594520569,2.5981664657592773,12.379646301269531,0.8957386016845703
encounter_17540,1070.5602972848428,5,0.6944727301597595,2.126932144165039,15.266776084899902,1.1229515075683594
encounter_17551,374.2477061801878,2,0,0,0,0
encounter_17564,496.3107882502949,1,0,0,0,0
encounter_17589,573.1640716009591,1,0.9013835787773132,2.5304555892944336,10.370612144470215,0.6518363952636719
encounter_17590,1401.119769690646,5,0.5126683115959167,2.304673194885254,15.438079833984375,1.0453462600708008
encounter_17625,1225.2752119173408,3,0,0,0,0
encounter_17635,1518.438431424405,1,0,0,0,0
encounter_17651,461.8409659933264,5,0,0,0,0
encounter_17662,919.1170938806115,4,0,0,0,0
encounter_17669,1455.5275987255382,2,0.4983961284160614,2.2339820861816406,15.584826469421387,0.98419189453125
encounter_17698,1172.946484233269,2,0,0,0,0
encounter_17699,936.3076541529641,5,0,0,0,0
encounter_17708,562.0413076319841,3,0,0,0,0
encounter_17723,513.9708023813488,1,0.8159980773925781,2.1762847900390625,11.778950691223145,0.6458759307861328
encounter_17733,582.8150505057457,3,0,0,0,0
encounter_17736,954.6469470209779,2,0,0,0,0
encounter_17769,1527.8774922622445,4,0,0,0,0
encounter_17776,1117.803342357648,5,0.7315366268157959,2.327084541320801,14.65141773223877,1.120448112487793
encounter_17780,545.6621011233515,5,0,0,0,0
encounter_17786,817.5452015530153,3,0.8149383664131165,2.1820068359375,11.7110013961792,0.6788969039916992
encounter_17792,1316.2387958112456,3,0.7599416971206665,2.216458320617676,15.162944793701172,1.0149478912353516
encounter_17801,250.28880206121997,1,0,0,0,0
encounter_17810,1262.087430680944,2,0.6277014017105103,2.3671388626098633,15.242338180541992,0.9927749633789062
encounter_17813,930.0312632409557,5,0,0,0,0
encounter_17823,539.378578768229,3,0,0,0,0
encounter_17828,903.3702147252835,3,0.5145508050918579,3.0105113983154297,12.125492095947266,3.108501434326172
encounter_17848,1518.895908805742,2,0.8092675805091858,3.181934356689453,11.179566383361816,1.0374784469604492
encounter_17862,1499.665954025512,2,0.5928339958190918,2.143383026123047,11.864304542541504,4.405975341796875
encounter_17886,340.84814590609847,4,0,0,0,0
encounter_17889,1437.6284937565015,3,0.5016429424285889,2.139568328857422,12.011051177978516,0.820159912109375
encounter_17892,142.7468474698886,5,0,0,0,0
encounter_17906,1055.2649376389788,5,0,0,0,0
encounter_17913,316.98551193031693,5,0.9293633103370667,2.171158790588379,10.47658920288086,0.6383657455444336
encounter_17929,1436.1730663400383,3,0,0,0,0
encounter_17936,320.8754430183136,1,0.9014678597450256,2.127528190612793,15.45727252960205,0.8244514465332031
encounter_17943,1415.9619268379988,5,0.6128114461898804,2.287149429321289,11.111974716186523,0.91552734375
encounter_17968,313.4093323168548,5,0,0,0,0
encounter_17972,143.70650168049332,5,0,0,0,0
encounter_17973,1069.77515915664,2,0,0,0,0
encounter_17999,1302.897861259558,5,0,0,0,0
encounter_18017,1286.8406073135984,4,0.6904861330986023,2.321481704711914,12.770652770996094,4.032492637634277
encounter_18024,1048.264033193061,5,0.7033397555351257,2.205491065979004,11.10231876373291,1.2253522872924805
encounter_18032,1253.3798230799084,2,0,0,0,0
encounter_18045,607.4371261068655,1,0.7903503775596619,2.2548437118530273,12.22240924835205,0.6440877914428711
encounter_18051,435.20570399537235,3,0.8670309782028198,2.245306968688965,12.249469757080078,0.6368160247802734
encounter_18053,836.153443364565,5,0,0,0,0
encounter_18057,1398.2888324688713,5,0,0,0,0
encounter_18084,708.076679765164,2,0,0,0,0
encounter_18095,990.3735904387114,1,0,0,0,0
encounter_18127,3182.989128622173,1,0,0,0,0
encounter_18143,323.918868126213,1,0,0,0,0
encounter_18174,633.6756823070848,5,0.8680047392845154,2.1806955337524414,11.756539344787598,0.676274299621582
encounter_18175,1408.9742419386139,2,0,0,0,0
encounter_18205,1239.6447632946051,2,0.6253572106361389,2.16829776763916,12.060284614562988,0.851750373840332
encounter_18226,411.04775370136696,1,0,0,0,0
encounter_18238,1337.0144962804877,2,0,0,0,0
encounter_18251,1170.3255542356399,4,0,0,0,0
encounter_18252,1494.3226681146016,2,0.45488762855529785,2.1778345108032227,10.49649715423584,0.7462501525878906
encounter_18268,298.4807689688761,2,0,0,0,0
encounter_18270,1322.995580181,5,0,0,0,0
encounter_18274,1167.1249596297278,2,0.5320364236831665,2.3262500762939453,15.149116516113281,0.8285045623779297
encounter_18289,1070.8639139261031,4,0.6328199505805969,2.125978469848633,15.378952026367188,1.147627830505371
encounter_18291,569.1132055124783,5,0.8699575066566467,2.1278858184814453,10.391473770141602,0.7406473159790039
encounter_18295,598.6634021320136,5,0.8720067143440247,2.111196517944336,10.952234268188477,1.1074542999267578
encounter_18310,1319.8982690402788,2,0.42140069603919983,2.693057060241699,10.964393615722656,0.7835626602172852
encounter_18315,651.2095460123255,5,0,0,0,0
encounter_18318,678.5713948413666,5,0,0,0,0
encounter_18337,536.8560135854035,2,0.87242192029953,2.3163557052612305,11.378645896911621,1.1429786682128906
encounter_18348,642.9897615223776,3,0,0,0,0
encounter_18358,1249.8576403665638,3,0,0,0,0
encounter_18364,1316.519541303568,2,0.5806968808174133,2.2732019424438477,11.262893676757812,0.7685422897338867
encounter_18385,504.7222725174023,1,0.9152406454086304,2.1692514419555664,10.796189308166504,1.1216402053833008
encounter_18387,1349.8627336283612,5,0.25858551263809204,2.483844757080078,15.082836151123047,0.8409023284912109
encounter_18390,475.79329710148585,2,0.8747004270553589,2.208709716796875,14.95349407196045,1.0277032852172852
encounter_18391,1240.7599511952478,1,0,0,0,0
encounter_18393,1240.7772852770918,3,0.7564852833747864,2.306818962097168,14.739274978637695,1.8510818481445312
encounter_18399,1566.9897505082952,3,0,0,0,0
encounter_18404,1050.31844958101,1,0.40038251876831055,2.219080924987793,10.575413703918457,0.9375810623168945
encounter_18412,918.3297527068665,1,0.8669483661651611,2.5643110275268555,10.592103004455566,1.0586977005004883
encounter_18441,1057.1740016569488,5,0.6948169469833374,2.361297607421875,12.433171272277832,1.0104179382324219
encounter_18468,1527.4254452936507,2,0.5958904027938843,2.3326873779296875,12.36271858215332,3.194451332092285
encounter_18508,487.6208955534943,2,0.8626699447631836,2.2062063217163086,12.532234191894531,0.924229621887207
encounter_18509,748.7655060143825,2,0,0,0,0
encounter_18519,855.6347440402224,4,0,0,0,0
